,Individual,Population,Cluster,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
55,individual55,GBR,22,-0.0112696899441201,0.027292032093803,-0.0133534866721101,-0.01813385562854,0.00218444540745356,0.00302838490882331,0.00937658642719237,-0.00157772713180941,-0.00757289084814412,0.00992225993253168,-0.00508389547173273,-0.00680433528231676,0.019308518796195,0.00521287133082213,0.00335391733292015,-0.00354921928293178,-0.00379502583013295,-0.0270231976134173,-0.0236494592855831,-0.00591634720225868,0.0124925998381747,0.0165556787372606,-0.00541956204480502,-0.0246850753642541,0.00192386815208671
56,individual56,FIN,21,-0.0121179646702713,0.02237196301717,-0.0131523670637841,-0.0157909527248918,0.0221821916171904,0.0114040494013378,0.0862683432122936,0.0145365696771045,0.00309954463501018,-0.0169350806109188,-0.00599014094923145,0.0072266319756234,-0.0196993557187956,-0.00916660561595856,-0.00274283265046663,-0.0019267020475837,0.00287233761045995,0.0221330230932877,0.0169091356704987,0.00979356262761726,-0.014742905391527,-0.00689671891988495,-0.00415600396190557,0.0190969011037078,-0.00919230587403367
57,individual57,FIN,21,-0.0121344040853879,0.0230926364145703,-0.0140100322014539,-0.0142887251943901,0.0191462545203618,0.00932010399062914,0.0786903186673265,0.0167062335508471,0.00767991412662578,-0.00934364588450876,0.00200148046486721,0.0180703326493823,-0.0184568223208604,-0.00962967675650005,-0.0126190616487256,-0.00051738420969435,-0.0011255515716392,0.0283080239031073,0.0275134416539304,0.00755447900547503,-0.0160734611212638,-0.0011011841376615,-0.00102925043546855,0.0165336561836158,-0.00906719292088122
58,individual58,FIN,21,-0.011400305094586,0.0246331523878682,-0.0131216462411658,-0.0156898850911327,0.0144358587631738,0.00725471410897174,0.0637610849339009,0.0143832803094645,0.00780717266009863,-0.0102359157231883,-0.000779863751474693,0.00230636223747102,-0.0102938529778887,0.00183182859985517,0.00289302895765834,0.0110263442516174,0.00141415189796828,0.0104615745978401,0.00411506757565886,0.0018357913271642,-0.00153084513980169,0.00202178847936399,0.00312943161478114,0.0114161331563988,-0.00165840651988786
59,individual59,FIN,21,-0.0120157197105005,0.0223713738525789,-0.0132834959739509,-0.015849561100649,0.0165461247273984,0.00966256461243237,0.0807956343164223,0.014648239075148,0.0101837296526379,-0.00227308726542892,-0.0128665570534411,0.0165921446406705,-0.0205802635377952,-0.00514802999047709,0.00669502495819995,0.00175732498499169,-0.000678917493570103,0.0207484556078728,0.0196707667477233,0.00412796971805625,-0.0228472694154051,-0.0115373270507054,-0.00246360097090664,0.0181325985140053,-0.0140753298980462
60,individual60,FIN,21,-0.0124741472319102,0.0221229899170248,-0.0129979075392478,-0.0139016221964368,0.0203372469065992,0.00890832659030886,0.0810151153852983,0.0145952901138886,0.00367402882945868,-0.0108465060035874,-0.00623188372347195,0.0110132038993734,-0.0229757459283971,-0.015538018686773,0.000833927984866168,0.000509402940815904,-0.00107861643006186,0.0213135683626294,0.0227828095898766,0.00901378039806219,-0.0143474850706182,-0.00475637129664516,-0.00216431502379856,0.00974281477915528,-0.00666592914990599
61,individual61,FIN,21,-0.0122331162453414,0.0234452779936773,-0.0130079132306519,-0.0163721007181336,0.0174876393949992,0.0102373273565214,0.0756625561319667,0.0134255126692979,0.00399875068756394,-0.00424126988994122,-0.00100137447120332,0.0152715371272111,-0.0155087252797376,-0.00301106748427172,0.0019296173844499,0.000546451847210499,-0.00336117125440116,0.0144448078823413,0.0210152355638436,0.000447790824583348,-0.0103429401178294,-0.00678389474797896,-0.00377670422626288,0.00795555764435161,-0.00206760027617036
62,individual62,FIN,21,-0.011207267678257,0.0224026228073791,-0.0123022358753938,-0.0153368076343635,0.0182207988845458,0.00607303355036474,0.0770872720060079,0.0146392570254548,0.0135619390704285,-0.00584349858647572,-0.003170999501883,0.0126008644662489,-0.0226247444242793,-0.0046578996347894,-0.00637512576778908,0.00121173590569899,-0.010934132188415,0.0165459613110781,0.00992569868944654,0.000277312349822433,-0.0079671324634971,-0.0188382923842185,-0.00284443279217907,0.0127527304575244,-0.008455214178786
63,individual63,FIN,21,-0.0121645480418975,0.0227781467556348,-0.0126560699509703,-0.0153711395819529,0.0131217081952157,0.00793497115749357,0.0714990539822899,0.0171387468947369,0.00354697896491296,-0.0124119356929455,-0.00267302119130145,0.0107122052264619,-0.0070786764916073,-0.0122249645449745,-0.00447180311071006,-0.00580607389825828,0.00185350816632822,0.0101123902006326,-0.00131123358829635,-0.000280361943453445,-0.00367103055250096,-0.0134130211918002,0.00488192008680314,0.00419574835096198,-0.00777999791281342
64,individual64,FIN,21,-0.0104320964574971,0.0243102981336526,-0.0108397127280156,-0.0156544127722659,0.0127583333428503,0.00626361453787322,0.04408923977608,0.0133195769515881,0.00220252923135303,5.8135619999464e-05,-0.00266479292128073,0.0082560766978455,-0.0156648798081761,-0.0234374643388115,0.00123440441765206,-0.00301048692932723,-0.00564684563625439,0.0267337128353735,0.0157593348264334,0.00838097878145925,-0.0065055238607601,-0.0251515976564943,-0.00359471542137471,0.0236537217303007,-0.0127715813587211
65,individual65,FIN,21,-0.0111354446599227,0.0222248007944608,-0.0127464029188172,-0.0139926052469691,0.0196486410251552,0.0108371074041699,0.0814798003010736,0.0129072894681245,0.00756863254827204,-0.0120855319718607,0.000905893973677798,0.0118398691288075,-0.0132824840887141,-0.00380580507321022,9.09320918602535e-06,0.000143015385571274,-0.00224243255230208,0.0209723032570045,0.0168211218536969,-5.93358335182878e-05,-0.00655610278755774,-0.0175348202514403,-0.00311996227818838,0.0135344185409171,0.00642920485528669
66,individual66,FIN,21,-0.0118516314262574,0.0226313499182397,-0.0114528274186353,-0.0153626858595372,0.0191761310490265,0.00932354874927959,0.082499755360272,0.0167783840629911,0.00377650118379526,-0.0111402933868916,-0.00106701123550682,0.0229800413490695,-0.0155755085179646,-0.00876750565320087,0.00595531741950638,-0.000770887780215423,0.000626657706024094,0.0267061507100147,0.0205474539119274,0.0114617253104659,-0.006843592344164,-0.00632178252204546,-0.00868680063603266,0.0115352754123198,-0.0112698642155298
67,individual67,FIN,21,-0.0116803898892344,0.0226609841175409,-0.0119755907557671,-0.0147398933336613,0.0178117400352924,0.0111983096468005,0.0808555662211762,0.0178300994970392,0.00803014997848539,-0.00555460273310505,-0.000477617894284484,0.00472638910302056,-0.0171203371461555,-0.0120434711477253,0.00142696179654219,0.00287912486039928,0.00575960808481426,0.0158844299847196,0.0163894096518765,0.00443751706349193,-0.00354564160316534,-0.00838453949458148,0.00268238605226448,0.0062172761666079,-0.00166337972149682
68,individual68,FIN,21,-0.0116612205630767,0.0230184206681369,-0.0132964423380718,-0.0155607473612035,0.0205725808665479,0.0111004498469602,0.084802459789063,0.0169829078471275,0.00984813832356663,-0.015049238483795,-0.00863600891167488,0.0276618230759662,-0.012773961349109,-0.0102062170396323,0.0099522102769319,0.000221778403217207,0.00150944629362762,0.0141720449985396,0.0140881850708898,0.0083418988093959,-0.0174996969276864,-0.0103286353057097,-0.00416866790685156,0.0175072054854074,-0.00981476494125304
69,individual69,FIN,21,-0.0112802487255867,0.0219361852402469,-0.0134156504284205,-0.0147759382248857,0.0224099543821858,0.0113209068502233,0.0904669557178994,0.0193447708969435,0.00438267036184029,-0.0202617993789845,-0.00591709933726202,0.0251533644442273,-0.0275455864407103,-0.0134254795871947,-0.000974058076413088,-0.00159237048116393,0.0139344462040648,0.0266406620198438,0.0298396507715672,-0.00228195698859065,-0.0113429102797987,-0.0105903097336874,-0.00809675416819908,0.030847660124652,-0.00893426520807129
70,individual70,FIN,21,-0.0117433784315059,0.0235591260858039,-0.0117463687208263,-0.015457476085098,0.0171436321410249,0.00909404802085222,0.0751268215842163,0.015128091198538,0.00701252582457233,-0.000218143995886459,-0.00635057181523001,0.0119062508999217,-0.0177298907658553,-0.0138636936771547,0.00768823497017211,-0.00685646767459225,-0.00259095466583551,0.0256875799785221,0.0188471085374705,-0.0114038336408592,-0.023532858038184,-0.00747097507382914,-0.00287174610670123,0.020495745139955,-0.0104442353057057
71,individual71,FIN,21,-0.0119576389400932,0.0227249344864964,-0.0126094457757153,-0.0164684760028943,0.01324109960684,0.00852677837696686,0.0697771854097897,0.0114829364711767,0.00327130287929809,-0.00855301861358532,-0.00220268845798542,0.0103817401791592,-0.0223602312621841,-0.0140806706248314,-0.000737300014741836,0.00113229245243471,0.00372798248750701,0.0155023661090008,0.0150525736803458,0.00281469179816576,-0.00851460801000991,-0.00811904461863281,0.00468427578928275,0.00982240876772876,-0.0136262252714839
72,individual72,FIN,21,-0.0119908216814244,0.0232528581871429,-0.0118520010447616,-0.0153968812180839,0.0131196420164357,0.00793080774793601,0.0611543543137866,0.0117042652763913,0.00246188279356472,-0.00259365944989351,0.00146624513487348,0.00763204403114001,-0.00962608710271788,-0.0117335190169893,0.000476774117012944,-0.00545691699382942,-0.00154837214733126,0.00971855221195755,0.00646799547871523,0.003971742651771,-0.0101612161726235,-0.00641278946275925,-0.00531621753741674,0.00337732927620744,-0.00516471957800675
73,individual73,GBR,22,-0.0108005895229067,0.0270003727875989,-0.0124270321315796,-0.0171980829463344,0.00115230553371437,0.00168457621925232,0.00527392501029449,0.00212093297095892,-0.00127880318012819,0.0232659014806342,0.00550101740189848,-0.0132892408111332,0.0140966103351564,0.0130636729710997,-0.00307290433175505,-0.0046325854024253,-0.000680571791514543,-0.0140825724277515,-0.0122467597502105,-0.00117329453622227,0.00707125040947987,0.00475561025023097,0.00488484751040029,-0.00719538081560139,0.0110295154240168
74,individual74,GBR,22,-0.0110683365587909,0.0276172827526108,-0.0115216220496388,-0.0169238377987111,0.00299278781410026,0.000631920037558451,0.00964519863829483,-0.000638414320745658,-0.00184326121724867,0.0119742642329993,0.00342962841162193,-0.00857917132469788,0.00706301041624091,0.0138290869186003,-0.0102764417751897,0.00486303738205888,-0.00258831402040931,-0.0170494900074396,-0.00227849113183845,-0.000601618911789656,0.0091619549106928,0.0147762751348807,-0.00223633907019578,-0.0266432805740911,0.0140088224501314
75,individual75,GBR,22,-0.0106378435004487,0.0277022726248801,-0.0113352794235927,-0.0172077760344893,0.000848789762881235,0.00108357232170778,0.0043481631001264,-0.00195393903734989,4.74660369525608e-07,0.0308603883068266,-0.00203078786022832,-0.0184192755215622,0.0012043313170071,0.0128555274728086,-0.00125448181574243,-0.00143849330929941,0.00288793905748913,-0.0161416759253998,-0.0196997133847373,0.00126193327400229,0.00542645366515745,0.0057968754483513,-0.000985335600820976,-0.0176223632893279,-0.00981682449955612
76,individual76,GBR,22,-0.0110929599877243,0.0270812900385872,-0.0108798929352086,-0.0168408338094106,0.00154141250360445,0.000584561932203984,0.00753262271905858,0.00184897311973407,0.00234697178760892,0.0307157440681556,-0.0075640606353792,-0.0161317301461234,0.000544091017564776,0.00821652939510405,-0.00190913368755634,-0.00525345307554088,0.000966910317717687,-0.00232194964555357,-0.0160444023007182,-0.00773330312236914,0.0116020010539872,0.0118622781179055,-0.0047609180511833,-0.0246662921207708,0.00416902944173269
77,individual77,GBR,22,-0.0107642714402566,0.0281313021827221,-0.0110168947048679,-0.0172496731733066,0.00208961956223946,-0.00126946733547924,0.00473686692436534,0.00265345885400089,-0.00143156210903823,0.0393298998391533,0.0011929192057122,-0.0168800012814692,0.00923820720649497,0.0253205982647574,-0.00906094053855834,-0.0153354037082183,-0.00337614203566879,-0.00552834270022698,-0.0174791854732524,-0.0018855724889591,0.00689378629557394,0.0100282473857224,-0.00288883852810744,-0.0244977661021078,-0.0122787561736312
78,individual78,GBR,22,-0.0102542648755199,0.0274298013324544,-0.0124436711504277,-0.0188183660248248,-0.000915228089056983,-0.00287311669821382,0.0102853135779043,-0.000636758471166821,-0.00513542556926291,0.0133769009838853,-0.000884552237192401,-0.0162064147215306,0.013446559210768,0.0125514475910519,-0.00999819863617641,0.00595836717861517,-0.00531848284138687,-0.00904983705464436,-0.021987590296793,-0.00377876404066437,0.0137675514698549,0.0071026938162884,0.010170551655991,-0.0168669028359044,0.0259626510459718
79,individual79,GBR,22,-0.0107900934381464,0.0274165421798822,-0.0114209278793993,-0.0193459458341977,-0.000717809766097276,0.00214100459629366,0.0122116873968136,0.000393635622643107,-0.00260960301422176,0.00811575482105503,0.00331999258515864,-0.0151054688646297,0.0171402422587597,0.0104854293866548,-0.00646986841639379,0.0103401022848623,-0.00168716339161475,-0.0138474013065917,-0.0230450124668518,-0.00368345969276427,-0.00201356839718124,0.00759186642331028,-0.00142561559848423,-0.0190944638897576,0.0152491663782979
80,individual80,GBR,22,-0.0108745463011208,0.0270028232151285,-0.0109796895801897,-0.0168219225510893,-0.00137946668287707,0.00493943171182836,0.00383756975838083,-0.00115541145520001,-0.00621686282943779,0.0388584925725737,-0.00185446768821107,-0.0242742043906053,0.0123503784325382,0.0197813749949097,0.00366680110633001,-0.0130864108941635,-0.00753020386996175,-0.021771335516209,-0.0223435091797232,0.00259249417236091,0.00339841797089197,0.0080535050474362,-0.000117459555721189,-0.0258595681384747,0.000378789456257309
81,individual81,GBR,22,-0.0103955407083359,0.0274642996580303,-0.0120470348521153,-0.0182198769496733,0.00462544360028046,0.00328925308782714,0.0112371716833711,-0.00245028877650674,0.00206389482932235,0.0194075702948303,-0.0106969558331743,-0.0116831380928268,0.00590383750851513,0.0112242398777668,-0.00144244407892649,0.00110383768813733,-0.00742768366766491,-0.0139615175532193,-0.0202331718972982,-0.00414843704819286,0.00554216431936498,0.017333414502834,0.00712875867152693,-0.0278550062557956,0.000607506275822661
82,individual82,GBR,22,-0.0111862376106331,0.0273749919589493,-0.0109160454688742,-0.0171581576941763,0.0005882710080009,0.00465871844070119,0.00691761829680472,-0.003610882053518,-0.000635460155077682,0.0448720884064796,-0.000611790236177041,-0.0147857333688807,0.0169030167879573,0.0129460067436262,0.00479897609115456,-0.0136661608241305,-0.000637760074065333,-0.0214242203320725,-0.022107754912976,-0.00347669477817223,0.013297674835511,0.0091491132908371,0.0092015610866677,-0.0213667137925378,-0.00296165304273644
83,individual83,GBR,22,-0.0106637048436261,0.0269934580948162,-0.012010138216135,-0.0158009471825748,0.00297467135195762,-0.00350172824377949,0.00890987538267718,0.00416537440400946,0.00390136135956108,0.00848646730192385,0.000595625246400232,-0.00811677544198578,0.020638820047056,0.0178988395995787,-0.00629910694682275,-0.00313388905999791,0.00323795016909968,-0.0189678277440675,-0.0300870161406164,-0.00216352295741502,0.0168795974687821,0.0173925798310724,-0.00139548165609241,-0.0201076380844034,-0.00830043901624615
84,individual84,GBR,22,-0.0105001237015472,0.0278559903177483,-0.0123725736050409,-0.0163275736347642,0.00253030948808581,0.000611536769476801,0.011703307600391,-0.0017007352153,-0.00756694382779539,0.0156915763979408,0.00241090812205489,-0.00973642371189941,0.0205057920545672,0.018044495975741,-0.00304930473030309,-0.000474953590538242,-0.00110032670796803,-0.028387875681763,-0.0273605323064594,-0.0118320673744616,0.00637918366195585,0.01621404235548,0.00849508104316836,-0.021283158183158,0.00413031484221794
85,individual85,GBR,22,-0.0109200117551441,0.0275068295914997,-0.0127316884771291,-0.0176030562708675,0.000150629817777196,-0.000556265793893155,0.00431641030569387,-0.00575952405455351,-0.00288284198023099,0.00982245701014724,-0.00281355546121695,-0.00971418029356739,0.0144765087113591,0.0100299449800617,-0.000336227640713367,0.000474573715747754,0.00284167840271327,-0.0135817260659398,-0.0230512819267153,-0.0134130103868923,0.00620365868829292,0.01789501916098,0.00434085549724701,-0.0203543139958805,0.0222393254633152
86,individual86,GBR,22,-0.0103262855861697,0.0268266122458111,-0.0120219430367385,-0.0179971334734385,0.00401212893118004,0.00209925198099667,0.0105791125967341,0.00187603938811546,-0.00355728571479711,-0.00415511143873758,-0.00473276994579672,-0.00831430142720666,0.0200129943853806,0.00413137315952663,0.00884321086834595,-0.00735055461059279,0.00597451545178219,-0.0219710147277129,-0.0121487853779318,-0.010757625324182,0.00984152686133964,0.0175388508647678,0.00278352939500289,-0.0154357741075319,-0.0020531048540073
